Subject,Detailed_Condition,Score,Trials,Lexical.ACC,Lexical.RT_mean,Lexical.RT_sd,Penalty,Reward,TestDuration,Load_Condition,Speed_Condition,Lexical.Correct_Trials,Lexical.Correct_RT_mean,Lexical.Correct_RT_sd,Lexical.Incorrect_Trials,Lexical.Incorrect_RT_mean,Lexical.Incorrect_RT_sd,RT_sec,RewardRate,Payoff,a,v,t0
19013,Load_Speed_Mid,830,52,0.865384615384615,591.134615384615,150.141113864252,10,20,60,Load,Speed_Mid,45,596.688888888889,152.305139622915,7,555.428571428571,140.64477374205,0.591134615384615,27.001529002244702,10,0.966015,3.502519,0.427386
19013,NoLoad_Accuracy_Max,660,48,0.9375,701.875,217.525799399187,80,20,60,NoLoad,Accuracy_Max,45,705.111111111111,222.586471677273,3,653.333333333333,134.930846485647,0.701875,19.590382902938558,80,1.112524,3.986691,0.476845
19013,NoLoad_Accuracy_Mid,900,51,0.96078431372549,617.941176470588,216.933760559735,40,20,60,NoLoad,Accuracy_Mid,49,598.714285714286,183.305755501566,2,1089,527.501658765165,0.617941176470588,28.557829604950015,40,1.204768,3.924248,0.398839
19013,NoLoad_Neutral,930,53.5,0.93466107617051,578.8071278826,97.9670357502836,20,20,60,NoLoad,Neutral,100,581.16,97.9666733685956,7,543.571428571429,109.131201072924,0.5788071278825999,30.03840521180815,20,1.001093,6.355805,0.475418
19013,NoLoad_Speed_Max,690,49,0.591836734693878,364.816326530612,113.740507565355,5,20,60,NoLoad,Speed_Max,29,395.51724137931,119.240040221891,20,320.3,90.5812226387834,0.364816326530612,26.851644663235668,5,0.67695,1.676696,0.233093
19013,NoLoad_Speed_Mid,900,51,0.92156862745098,625.254901960784,133.032754333248,10,20,60,NoLoad,Speed_Mid,47,634.276595744681,132.261385164191,4,519.25,102.35681055341,0.6252549019607839,28.2237832413447,10,1.223704,5.193755,0.46447
19014,Load_Accuracy_Max,380,34,0.911764705882353,1193.23529411765,705.038535754178,80,20,60,Load,Accuracy_Max,31,1214.96774193548,724.17757876877,3,968.666666666667,502.338863052953,1.19323529411765,9.366526990386971,80,2.399464,2.192332,0.417651
19014,Load_Accuracy_Mid,280,35,0.8,1136.28571428571,583.698278798446,40,20,60,Load,Accuracy_Mid,28,1270,562.262822425137,7,601.428571428571,301.393351587178,1.13628571428571,7.040482775961809,40,2.502262,2.045965,0.302823
19014,Load_Neutral,590,37.5,0.883333333333333,1079.18888888889,468.662192083319,20,20,60,Load,Neutral,67,983.850746268657,544.078098608829,8,1257.25,834.185102788515,1.07918888888889,14.20820163291358,20,1.99131,2.464162,0.391005
19014,Load_Speed_Max,545,40,0.55,627.025,470.086979813038,5,20,60,Load,Speed_Max,22,565.409090909091,452.877220730163,18,702.333333333333,492.629678358907,0.6270249999999999,13.954786491766678,5,0.736896,1.100121,0.200514
19014,Load_Speed_Mid,400,36,0.611111111111111,756.083333333333,610.129324698578,10,20,60,Load,Speed_Mid,22,759.136363636364,679.557019259048,14,751.285714285714,506.172884507842,0.756083333333333,11.021712774165108,10,0.893685,1.07568,0.179909
19014,NoLoad_Accuracy_Max,200,40,0.85,946.775,456.073964283685,80,20,60,NoLoad,Accuracy_Max,34,938.323529411765,460.825722700369,6,994.666666666667,466.487584686524,0.9467749999999999,5.281085791238677,80,1.263884,3.531371,0.547242
19014,NoLoad_Accuracy_Mid,520,38,0.894736842105263,1035.28947368421,729.193701618985,40,20,60,NoLoad,Accuracy_Mid,34,1009.44117647059,722.646197483919,4,1255,861.158521992322,1.03528947368421,13.217762639485525,40,1.649848,2.817354,0.414891
19014,NoLoad_Neutral,440,42.5,0.77039627039627,931.49796037296,553.992806210068,20,20,60,NoLoad,Neutral,64,935.984375,729.541702022632,21,605.666666666667,343.565617216469,0.9314979603729601,11.61124476485195,20,1.790646,3.025428,0.270186
19014,NoLoad_Speed_Max,525,33,0.606060606060606,483.090909090909,198.655695179556,5,20,60,NoLoad,Speed_Max,20,521.5,191.850133396385,13,424,201.789907246786,0.483090909090909,21.0136745703174,5,1.313823,3.831102,0.24116
19014,NoLoad_Speed_Mid,520,48,0.6875,666.5,288.307828987211,10,20,60,NoLoad,Speed_Mid,33,679.424242424242,308.226786464025,15,638.066666666667,246.250008460237,0.6665,15.941485371342836,10,1.14531,0.862037,0.296712
19015,Load_Accuracy_Max,900,45,1,719.155555555556,304.62584767335,80,20,60,Load,Accuracy_Max,45,719.155555555556,304.62584767335,0,NA,NA,0.719155555555556,27.81039490760767,80,1.888718,3.717263,0.366434
19015,Load_Accuracy_Mid,560,40,0.9,916.65,428.73938949269,40,20,60,Load,Accuracy_Mid,36,865.194444444444,410.88085304237,4,1379.75,319.84931347954,0.91665,15.273004963726613,40,1.788027,3.30318,0.447319
19015,Load_Neutral,850,48.5,0.938085106382979,669.023617021277,252.234757209456,20,20,60,Load,Neutral,91,670.78021978022,262.862397555908,6,619.5,197.073336603408,0.669023617021277,26.192504733000877,20,1.676187,4.035446,0.36653
19015,Load_Speed_Max,845,46,0.934782608695652,734.934782608696,352.665242730201,5,20,60,Load,Speed_Max,43,743.697674418605,360.143657506393,3,609.333333333333,222.036783739392,0.7349347826086959,24.994823557251443,5,1.74676,3.148437,0.347192
19015,Load_Speed_Mid,960,48,1,668.833333333333,199.851150283163,10,20,60,Load,Speed_Mid,48,668.833333333333,199.851150283163,0,NA,NA,0.6688333333333331,29.902815848492413,10,2.12363,4.037083,0.381278
19015,NoLoad_Accuracy_Max,640,42,0.952380952380952,887.928571428571,589.86424204372,80,20,60,NoLoad,Accuracy_Max,40,772.75,282.806153597867,2,3191.5,53.0330085889911,0.887928571428571,17.161397581315494,80,1.960945,3.503,0.399087
19015,NoLoad_Accuracy_Mid,840,48,0.958333333333333,704.604166666667,287.938360689814,40,20,60,NoLoad,Accuracy_Mid,46,699.478260869565,285.127163765412,2,822.5,457.498087427696,0.7046041666666669,24.836639957422868,40,1.653146,5.423467,0.42797
19015,NoLoad_Neutral,860,50,0.93,651.44,239.686987322664,20,20,60,NoLoad,Neutral,93,642.290322580645,200.726158941954,7,773,553.38473656821,0.65144,26.403045560604202,20,1.533365,3.612706,0.385733
19015,NoLoad_Speed_Max,935,53,0.905660377358491,584.094339622642,184.56323329073,5,20,60,NoLoad,Speed_Max,48,579.8125,178.965425907388,5,625.2,253.294690035145,0.584094339622642,30.20318506315211,5,1.193205,7.491402,0.428864
19015,NoLoad_Speed_Mid,820,48,0.916666666666667,713.291666666667,269.91763584813,10,20,60,NoLoad,Speed_Mid,44,703.840909090909,250.345430488747,4,817.25,476.836362567565,0.713291666666667,24.534143349494713,10,1.772078,4.830335,0.357948
19016,Load_Accuracy_Max,640,42,0.952380952380952,851.261904761905,424.337995719117,80,20,60,Load,Accuracy_Max,40,857.35,431.735469222318,2,729.5,286.378246380552,0.851261904761905,17.900595754202396,80,1.993399,3.167468,0.405697
19016,Load_Accuracy_Mid,600,42,0.904761904761905,851.547619047619,521.373196350025,40,20,60,Load,Accuracy_Mid,38,868.236842105263,543.038171681579,4,693,202.443407729996,0.851547619047619,16.77617782748499,40,1.463024,3.486009,0.499519
19016,Load_Neutral,580,44,0.830745341614907,772.847826086957,355.420269130292,20,20,60,Load,Neutral,73,799.315068493151,376.121466665296,15,623.2,250.056336509538,0.7728478260869569,17.118264706236914,20,1.435705,3.03515,0.356328
19016,Load_Speed_Max,780,44,0.909090909090909,789.204545454545,938.523322542175,5,20,60,Load,Speed_Max,40,806.4,982.429087934856,4,617.25,186.108167472575,0.789204545454545,22.462203023758107,5,1.938455,5.502962,0.330866
19016,Load_Speed_Mid,890,49,0.938775510204082,664.448979591837,311.409768982425,10,20,60,Load,Speed_Mid,46,674.413043478261,319.006971438066,3,511.666666666667,20.1328918273887,0.664448979591837,27.335831439277605,10,1.848959,3.944828,0.380086
19016,NoLoad_Accuracy_Max,200,40,0.85,941.2,880.162024711126,80,20,60,NoLoad,Accuracy_Max,34,915.5,872.968542249705,6,1086.83333333333,991.419874052698,0.9412,5.312367190820227,80,1.47263,2.464128,0.290346
19016,NoLoad_Accuracy_Mid,800,47,0.936170212765957,739.63829787234,273.186624022601,40,20,60,NoLoad,Accuracy_Mid,44,729.954545454545,277.073070250301,3,881.666666666667,183.429368786281,0.73963829787234,21.862324885654264,40,1.574515,3.099298,0.410961
19016,NoLoad_Neutral,630,49.5,0.814814814814815,675.931481481482,363.528238279326,20,20,60,NoLoad,Neutral,81,685.456790123457,465.521348849403,18,580.555555555556,131.44366819477,0.6759314814814821,18.629983863146325,20,0.904838,2.370086,0.416463
19016,NoLoad_Speed_Max,535,37,0.756756756756757,1058.91891891892,1447.2248227859,5,20,60,NoLoad,Speed_Max,28,746.785714285714,812.616640386354,9,2030,2407.18367599982,1.05891891891892,13.144461459928527,5,0.933923,2.071981,0.327383
19016,NoLoad_Speed_Mid,610,53,0.716981132075472,592.094339622641,170.215052230423,10,20,60,NoLoad,Speed_Mid,38,609.78947368421,165.246442966949,15,547.266666666667,180.124348582808,0.592094339622641,19.438513750358528,10,1.146243,3.175556,0.364538
19017,Load_Accuracy_Max,680,39,0.974358974358974,957.923076923077,435.685750139357,80,20,60,Load,Accuracy_Max,38,943.447368421053,431.925024610498,1,1508,NA,0.957923076923077,18.201771996038403,80,2.111234,2.416589,0.373447
19017,Load_Accuracy_Mid,780,39,1,969.102564102564,660.72710326825,40,20,60,Load,Accuracy_Mid,39,969.102564102564,660.72710326825,0,NA,NA,0.969102564102564,20.637650482868107,40,2.200219,4.027361,0.424256
19017,Load_Neutral,740,45,0.911111111111111,749.511111111111,277.677171520341,20,20,60,Load,Neutral,82,755.792682926829,280.417005956754,8,685.125,290.618767214271,0.7495111111111109,21.940227703984824,20,1.441199,4.176487,0.446829
19017,Load_Speed_Max,805,44,0.931818181818182,797.272727272727,285.739543432058,5,20,60,Load,Speed_Max,41,814.073170731707,287.976248173691,3,567.666666666667,109.276407944869,0.797272727272727,22.94754846066136,5,1.869973,3.764661,0.419975
19017,Load_Speed_Mid,730,41,0.926829268292683,878.268292682927,380.43652718885,10,20,60,Load,Speed_Mid,38,863.552631578947,365.531504714482,3,1064.66666666667,605.443914275578,0.878268292682927,20.27270960037768,10,1.943688,2.54929,0.349981
19017,NoLoad_Accuracy_Max,560,48,0.916666666666667,688.270833333333,316.922753161762,80,20,60,NoLoad,Accuracy_Max,44,703.363636363636,322.365175777272,4,522.25,209.663818210646,0.688270833333333,16.950691648757502,80,1.718445,4.415118,0.341606
19017,NoLoad_Accuracy_Mid,480,45,0.844444444444444,761.333333333333,363.789711984073,40,20,60,NoLoad,Accuracy_Mid,38,740.105263157895,302.672223877061,7,876.571428571429,622.283391267692,0.7613333333333331,14.010507880910652,40,1.264659,3.610382,0.431493
19017,NoLoad_Neutral,870,49.5,0.939183673469388,656.634285714286,235.575416461905,20,20,60,NoLoad,Neutral,93,666.666666666667,237.405099270046,6,499.833333333333,106.134662889495,0.656634285714286,26.753624233412946,20,1.3651199999999999,3.887693,0.378727
19017,NoLoad_Speed_Max,900,50,0.92,654.36,225.20093159629,5,20,60,NoLoad,Speed_Max,46,661.413043478261,228.510887276438,4,573.25,188.572488272636,0.65436,27.507793874931235,5,1.360301,3.581968,0.370546
19017,NoLoad_Speed_Mid,880,50,0.92,656.7,182.196714726536,10,20,60,NoLoad,Speed_Mid,46,670.086956521739,183.706750143562,4,502.75,40.3019850627733,0.6567000000000001,26.80067001675042,10,1.347606,3.950633,0.432508
19018,Load_Accuracy_Max,580,44,0.931818181818182,798.113636363636,346.170358377241,80,20,60,Load,Accuracy_Max,41,806.634146341463,354.138303216241,3,681.666666666667,215.226237557909,0.7981136363636361,16.516217216732663,80,1.641688,4.109275,0.463773
19018,Load_Accuracy_Mid,580,47,0.872340425531915,694.595744680851,313.659234893017,40,20,60,Load,Accuracy_Mid,41,693.146341463415,321.49335615029503,6,704.5,279.493649301733,0.694595744680851,17.766341971451343,40,1.056226,3.608405,0.445626
19018,Load_Neutral,800,48,0.917064698219713,680.032783326096,177.538321710505,20,20,60,Load,Neutral,88,680.568181818182,182.921237711348,8,665.875,160.229690043477,0.6800327833260961,24.532034833957,20,1.372848,5.105215,0.474824
19018,Load_Speed_Max,860,48,0.916666666666667,687.625,245.923584827621,5,20,60,Load,Speed_Max,44,704.454545454545,248.18180269343,4,502.5,121.63743941183,0.687625,26.05586862994608,5,1.455776,2.963457,0.346184
19018,Load_Speed_Mid,750,48,0.854166666666667,677.3125,270.906685374966,10,20,60,Load,Speed_Mid,41,675.19512195122,286.725671985628,7,689.714285714286,163.108056500095,0.6773125,23.069115068745976,10,1.060239,2.518585,0.446241
19018,NoLoad_Accuracy_Max,840,47,0.978723404255319,718.978723404255,236.239606567947,80,20,60,NoLoad,Accuracy_Max,46,718.217391304348,238.791765449265,1,754,NA,0.718978723404255,24.85795454545454,80,1.661551,4.347553,0.424406
19018,NoLoad_Accuracy_Mid,940,50,0.98,654.5,180.702512321173,40,20,60,NoLoad,Accuracy_Mid,49,656.591836734694,181.962440992565,1,552,NA,0.6545,28.72421695951108,40,1.432306,6.396937,0.469365
19018,NoLoad_Neutral,710,52.5,0.837690631808279,592.32734204793,176.558328193747,20,20,60,NoLoad,Neutral,88,588.170454545455,150.042999322754,17,609.058823529412,288.825957669198,0.5923273420479299,22.80432509772299,20,1.077878,4.667552,0.411138
19018,NoLoad_Speed_Max,775,55,0.763636363636364,542.272727272727,161.842224786691,5,20,60,NoLoad,Speed_Max,42,583.97619047619,153.279990595123,13,407.538461538462,108.816830334754,0.542272727272727,25.98491198658846,5,1.04179,3.824723,0.35588
19018,NoLoad_Speed_Mid,740,55,0.781818181818182,551.636363636364,163.265900324453,10,20,60,NoLoad,Speed_Mid,43,572.209302325581,149.98977078447,12,477.916666666667,193.326129698607,0.5516363636363639,24.39024390243902,10,1.328602,4.367331,0.338208
19019,Load_Accuracy_Max,840,47,0.978723404255319,710.702127659574,165.781537086772,80,20,60,Load,Accuracy_Max,46,702.54347826087,157.785467084863,1,1086,NA,0.710702127659574,25.14744184654073,80,1.295605,3.573537,0.47416
19019,Load_Accuracy_Mid,900,48,0.979166666666667,688.625,172.254466019984,40,20,60,Load,Accuracy_Mid,47,691.957446808511,172.545640773278,1,532,NA,0.688625,27.228172082047582,40,1.181629,4.915703,0.498988
19019,Load_Neutral,830,45.5,0.956280193236715,741.738647342995,289.1636369558,20,20,60,Load,Neutral,87,741.287356321839,290.409690883773,4,749.25,264.73052336291,0.741738647342995,24.605981897864986,20,1.885311,3.443487,0.392828
19019,Load_Speed_Max,920,51,0.92156862745098,609.843137254902,147.690943872537,5,20,60,Load,Speed_Max,47,604.276595744681,152.449378929483,4,675.25,31.542299641381,0.609843137254902,29.58009131245577,5,1.035777,5.059694,0.453123
19019,Load_Speed_Mid,870,48,0.9375,671.104166666667,271.579950971171,10,20,60,Load,Speed_Mid,45,685.044444444444,274.920811371661,3,462,22.5166604983954,0.671104166666667,27.007729798528533,10,0.905838,5.048589,0.42898
19019,NoLoad_Accuracy_Max,780,49,0.959183673469388,673.387755102041,181.855461874549,80,20,60,NoLoad,Accuracy_Max,47,657.255319148936,157.068175184772,2,1052.5,391.030049996161,0.673387755102041,23.63922899745427,80,1.334096,4.300401,0.436876
19019,NoLoad_Accuracy_Mid,860,49,0.959183673469388,678.326530612245,217.631510792431,40,20,60,NoLoad,Accuracy_Mid,47,674.851063829787,221.265920942613,2,760,86.2670273047588,0.678326530612245,25.87399963896747,40,1.271397,4.16366,0.45653
19019,NoLoad_Neutral,910,48.5,0.96936170212766,699.295319148936,265.595420234567,20,20,60,NoLoad,Neutral,94,701.340425531915,273.630374390462,3,597,158.823801742686,0.699295319148936,26.847695917592453,20,1.575807,3.566201,0.381223
19019,NoLoad_Speed_Max,1055,54,0.981481481481482,570.648148148148,150.000648729089,5,20,60,NoLoad,Speed_Max,53,570.056603773585,151.372492051173,1,602,NA,0.570648148148148,34.23657309751747,5,1.1841,6.010057,0.415659
19019,NoLoad_Speed_Mid,870,48,0.9375,709.541666666667,199.777637912578,10,20,60,NoLoad,Speed_Mid,45,703.288888888889,198.785588262857,3,803.333333333333,233.431645955156,0.709541666666667,25.544659110928407,10,1.214784,3.501994,0.477946
19020,Load_Accuracy_Max,580,34,0.970588235294118,1186.91176470588,647.358472547174,80,20,60,Load,Accuracy_Max,33,1193.66666666667,656.177694429388,1,964,NA,1.18691176470588,14.372444554578175,80,2.277544,2.120212,0.440128
19020,Load_Accuracy_Mid,620,40,0.925,929.675,617.816684599267,40,20,60,Load,Accuracy_Mid,37,914.756756756757,626.363863252973,3,1113.66666666667,571.168393149808,0.9296749999999999,16.672493075537155,40,1.740657,2.545548,0.383657
19020,Load_Neutral,660,43,0.883720930232558,816.267441860465,412.102593575635,20,20,60,Load,Neutral,76,811.828947368421,423.834980093523,10,850,370.754485999683,0.8162674418604651,18.803686662203162,20,1.473773,1.870576,0.398208
19020,Load_Speed_Max,780,44,0.909090909090909,790.727272727273,271.371911935885,5,20,60,Load,Speed_Max,40,797.975,281.875084854157,4,718.25,122.249403543194,0.790727272727273,22.418946884341217,5,1.823998,2.896455,0.381458
19020,Load_Speed_Mid,650,34,0.970588235294118,1199.29411764706,808.48059999632,10,20,60,Load,Speed_Mid,33,1134.48484848485,725.807271302622,1,3338,NA,1.19929411764706,15.940749460466934,10,3.205839,2.526319,0.246294
19020,NoLoad_Accuracy_Max,220,46,0.847826086956522,742.521739130435,207.566721709798,80,20,60,NoLoad,Accuracy_Max,39,701.128205128205,134.435501946234,7,973.142857142857,368.076273151561,0.742521739130435,6.441035250029302,80,1.313313,4.206685,0.526153
19020,NoLoad_Accuracy_Mid,680,49,0.897959183673469,680.30612244898,227.49104415354,40,20,60,NoLoad,Accuracy_Mid,44,674.659090909091,233.494578711212,5,730,177.486619213957,0.6803061224489799,20.398980050997412,40,1.528768,3.481523,0.378148
19020,NoLoad_Neutral,840,51,0.911764705882353,617.382352941176,250.219635858749,20,20,60,NoLoad,Neutral,93,630.440860215054,253.815641000793,9,482.444444444444,151.048097564245,0.617382352941176,26.678100138154473,20,1.512471,3.556753,0.296154
19020,NoLoad_Speed_Max,945,56,0.875,520.107142857143,138.218098876894,5,20,60,NoLoad,Speed_Max,49,523.714285714286,143.691944798586,7,494.857142857143,95.3579721740288,0.520107142857143,32.44523793174483,5,1.206657,3.721286,0.324042
19020,NoLoad_Speed_Mid,990,51,0.980392156862745,613.470588235294,243.051875363362,10,20,60,NoLoad,Speed_Mid,50,615.84,244.923758232922,1,495,NA,0.613470588235294,31.642535238277876,10,1.721754,5.010898,0.352894
19021,Load_Accuracy_Max,520,41,0.926829268292683,893.170731707317,269.617961423106,80,20,60,Load,Accuracy_Max,38,901.921052631579,278.411554355889,3,782.333333333333,2.08166599946613,0.893170731707317,14.199890770071008,80,1.498024,2.695175,0.523816
19021,Load_Accuracy_Mid,320,40,0.8,921.8,318.362090257022,40,20,60,Load,Accuracy_Mid,32,958.9375,320.330065411368,8,773.25,280.61144972058,0.9218,8.678672163159039,40,1.326694,2.665141,0.522593
19021,Load_Neutral,690,45.5,0.877176015473888,758.723404255319,222.856946143912,20,20,60,Load,Neutral,80,749.9,220.732130460705,11,811.363636363636,263.613077341498,0.758723404255319,19.88477030540969,20,1.285848,3.244931,0.481023
19021,Load_Speed_Max,680,49,0.755102040816326,653.65306122449,193.96579928564,5,20,60,Load,Speed_Max,37,678.54054054054,207.99139867293,12,576.916666666667,118.68097675038,0.65365306122449,21.230759624090645,5,0.795627,1.561612,0.453089
19021,Load_Speed_Mid,700,47,0.829787234042553,693.744680851064,145.742845015683,10,20,60,Load,Speed_Mid,39,694.794871794872,148.739294968567,8,688.625,139.460119747546,0.693744680851064,21.468441391154986,10,0.794581,3.224376,0.532843
